,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2234,47352181,1.0,False,Westerpark,52.4,4.88,Entire home/apt,2,1,1,7,192.0,3,120,True,6,0,4.47,True,96.0,576.0,0.06,0.15,0.18,4.99,0.46301369863013697,1068.5890410958905
2235,47404893,0.53,False,Centrum-Oost,52.38,4.906,Private room,2,1,1,34,999.0,7,30,True,30,0,3.45,False,499.5,6990.0,0.15,0.21,0.32,10.99,1.0,4995.0
2236,47469046,0.5,False,Noord-Oost,52.4,4.934,Entire home/apt,4,2,2,14,413.0,3,101,True,0,0,4.71,True,103.25,1239.0,0.08,0.32,0.24,10.99,0.7835616438356164,2066.2328767123286
2237,47573141,1.0,True,Centrum-Oost,52.38,4.906,Entire home/apt,2,1,1,6,249.0,7,27,True,0,1,4.83,True,124.5,1743.0,0.06,0.1,0.23,4.99,0.3506849315068493,1293.3835616438357
2238,47573699,0.53,True,Centrum-Oost,52.38,4.906,Entire home/apt,2,1,1,8,269.0,7,27,True,12,0,5.0,True,134.5,1883.0,0.1,0.28,0.37,4.99,0.9342465753424658,1444.1780821917807
2239,47709909,1.0,False,Westerpark,52.4,4.875,Entire home/apt,2,1,1,10,227.0,3,120,True,6,0,4.44,True,113.5,681.0,0.12,0.24,0.26,4.99,0.38082191780821917,1187.2876712328766
2240,47728246,0.06,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,12,100.0,7,-76,True,11,0,4.67,False,50.0,700.0,0.08,0.11,0.14,4.99,0.08493150684931507,500.0
2241,47839531,0.6,False,Centrum-Oost,52.38,4.906,Entire home/apt,6,3,3,9,261.0,7,-76,True,0,0,4.6,True,43.5,1827.0,0.1,0.18,0.25,4.99,0.09041095890410959,15606.972602739726
2242,47882460,0.92,False,Zuid,52.34,4.883,Entire home/apt,4,2,2,12,317.0,1,99,True,14,9,4.43,True,79.25,317.0,0.13,0.2,0.2,4.99,0.16666666666666666,1460.2777777777778
2243,47899171,0.53,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,10,256.0,1,101,True,5,0,4.97,True,128.0,256.0,0.07,0.25,0.27,4.99,0.3291139240506329,1295.0
2244,47917082,0.89,False,Centrum-West,52.38,4.887,Private room,2,1,1,9,273.0,1,109,True,7,1,4.68,False,136.5,273.0,0.08,0.18,0.26,4.99,0.92,1620.0
2245,47989069,0.79,False,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,2,3,195.0,7,-76,True,0,0,4.5,True,48.75,1365.0,0.06,0.17,0.18,4.99,0.09065934065934066,15274.793956043955
2246,48004432,0.53,False,Centrum-West,52.38,4.883,Entire home/apt,4,2,2,9,240.0,7,-76,True,5,3,4.38,True,60.0,1680.0,0.08,0.24,0.27,4.99,0.1095890410958904,20365.424657534248
2247,48004711,0.61,False,Centrum-West,52.38,4.883,Entire home/apt,6,3,3,15,381.0,7,-76,True,7,1,4.56,True,63.5,2668.0,0.07,0.08,0.13,4.99,0.12602739726027398,20819.013698630137
2248,48004848,0.77,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,2,10,196.0,7,-76,True,0,0,5.0,True,49.0,1372.0,0.09,0.15,0.19,4.99,0.5945205479452055,20228.931506849316
2249,48004872,1.0,False,Centrum-West,52.38,4.883,Entire home/apt,4,2,2,12,229.0,7,-76,True,2,0,4.0,True,57.25,1603.0,0.09,0.2,0.21,4.99,0.6547945205479452,20333.575342465752
2250,48004925,0.78,False,Centrum-West,52.38,4.883,Entire home/apt,6,3,3,15,382.0,7,-76,True,5,0,4.67,True,63.66,2674.0,0.06,0.23,0.26,4.99,0.0136986301369863,20822.945205479453
2251,48005004,1.0,False,Zuid,52.38,4.88,Entire home/apt,4,2,2,8,218.0,7,-76,True,2,1,3.67,True,54.5,1526.0,0.1,0.16,0.15,4.99,0.336986301369863,20295.23287671233
2252,48005116,0.46,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,7,4,4,14,392.0,7,-76,True,10,2,4.83,True,56.0,2744.0,0.09,0.19,0.18,4.99,0.6657534246575343,13921.0
2253,48008046,0.8,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,6,177.0,7,-76,True,8,0,5.0,True,44.25,1239.0,0.07,0.15,0.23,4.99,0.6986301369863014,12926.013698630137
2254,48008123,1.0,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,3,229.0,7,-76,True,1,1,4.4,True,57.25,1603.0,0.07,0.11,0.21,4.99,0.6054794520547945,13173.575342465754
2255,48008144,0.71,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,11,220.0,7,-76,True,6,2,4.43,True,55.0,1540.0,0.13,0.24,0.26,4.99,0.6191780821917808,17593.931506849316
2256,48036961,0.58,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,2,11,218.0,7,-76,True,5,0,4.0,True,54.5,1526.0,0.09,0.16,0.2,4.99,0.06301369863013699,20295.23287671233
2257,48037184,0.96,False,Westerpark,52.38,4.88,Entire home/apt,6,3,3,17,359.0,7,-76,True,6,0,5.0,True,59.84,2512.0,0.04,0.19,0.28,4.99,0.36164383561643837,20749.424657534248
2258,48037288,0.96,False,Westerpark,52.38,4.875,Entire home/apt,4,2,2,11,185.0,7,-76,True,7,2,4.8,True,46.25,1295.0,0.07,0.18,0.19,4.99,0.726027397260274,20189.76712328767
2259,48037306,0.96,False,Westerpark,52.38,4.875,Entire home/apt,4,2,2,7,218.0,7,-76,True,3,1,5.0,True,54.5,1526.0,0.12,0.18,0.19,4.99,0.6657534246575343,20295.23287671233
2260,48037887,0.37,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,2,12,210.0,7,-76,True,6,0,5.0,True,52.5,1470.0,0.1,0.23,0.31,4.99,0.7287671232876712,17436.890410958906
2261,48037901,0.69,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,2,10,166.0,7,-76,True,3,3,3.33,True,41.5,1162.0,0.08,0.15,0.14,4.99,0.7506849315068493,17333.95890410959
2262,48037915,0.94,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,6,3,3,10,340.0,7,-76,True,10,0,4.83,True,56.66,2380.0,0.11,0.23,0.2,4.99,0.7753424657534247,17747.54794520548
2263,48127625,0.82,False,Zuid,52.38,4.883,Private room,2,1,1,8,241.0,1,109,True,17,0,4.0,True,120.5,241.0,0.09,0.08,0.3,4.99,1.0,1440.0
2264,48127633,1.0,False,Zuid,52.38,4.883,Private room,3,1,1,9,306.0,1,109,True,23,4,4.47,True,102.0,306.0,0.07,0.25,0.34,4.99,0.9090909090909091,1765.0
2265,48127644,0.67,False,Zuid,52.38,4.883,Private room,2,1,1,6,241.0,1,109,True,15,1,4.45,True,120.5,241.0,0.09,0.13,0.22,4.99,0.7272727272727273,1440.0
2266,48127657,0.62,False,Zuid,52.38,4.883,Private room,3,1,1,7,306.0,1,101,True,22,0,5.0,True,102.0,306.0,0.04,0.24,0.18,4.99,1.0,1765.0
2267,48127663,0.64,False,Zuid,52.38,4.883,Private room,4,1,1,14,371.0,1,109,True,18,0,4.77,True,92.75,371.0,0.03,0.14,0.16,4.99,0.5454545454545454,2090.0
2268,48127669,0.42,False,Zuid,52.38,4.883,Private room,2,1,1,12,256.0,1,109,True,20,0,5.0,True,128.0,256.0,0.07,0.21,0.25,4.99,0.9090909090909091,1515.0
2269,48127716,1.0,True,Centrum-West,52.38,4.89,Private room,3,1,1,10,345.0,1,109,True,0,0,5.0,True,115.0,345.0,0.08,0.19,0.22,4.99,0.0,2080.0
2270,48127717,0.9,True,Centrum-West,52.38,4.89,Hotel room,2,1,1,16,308.0,1,109,True,0,0,4.75,True,154.0,308.0,0.09,0.16,0.34,4.99,0.0,1865.0
2271,48127726,0.96,True,Centrum-West,52.38,4.89,Private room,2,1,1,15,260.0,1,109,True,0,0,4.56,True,130.0,260.0,0.12,0.28,0.24,4.99,0.0,1695.0
2272,48153670,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,7,150.0,7,30,True,2,0,5.0,False,75.0,1050.0,0.07,0.14,0.18,4.99,0.038356164383561646,751.7534246575342
2273,48202921,0.32,False,Bos en Lommer,52.38,4.86,Entire home/apt,3,2,2,8,225.0,3,14,True,0,0,4.5,False,75.0,675.0,0.11,0.2,0.22,4.99,0.0,1125.0
2274,48220980,0.88,False,Centrum-West,52.38,4.887,Private room,3,1,1,4,251.0,1,109,True,6,2,4.51,False,83.7,251.0,0.05,0.1,0.24,4.99,0.75,1494.7916666666667
2275,48306436,0.7,True,Centrum-West,52.38,4.883,Private room,2,1,1,4,155.0,3,101,True,6,9,5.0,False,77.5,465.0,0.08,0.15,0.2,4.99,0.0997229916897507,791.8836565096952
2276,48559369,0.5,False,Centrum-Oost,52.38,4.9,Private room,2,1,1,9,146.0,2,101,True,0,0,4.36,False,73.0,292.0,0.06,0.17,0.19,4.99,0.8136986301369863,703.3424657534247
2277,48636182,0.44,False,Geuzenveld - Slotermeer,52.38,4.82,Entire home/apt,4,2,2,16,335.0,3,101,True,7,1,5.0,False,83.75,1005.0,0.09,0.19,0.22,4.99,0.019178082191780823,1748.4246575342465
2278,48708182,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.934,Entire home/apt,2,1,1,1,139.0,2,101,True,1,2,5.0,False,69.5,278.0,0.07,0.11,0.22,4.99,0.7142857142857143,1267.857142857143
2279,48714757,0.75,False,Oud-Oost,52.34,4.918,Entire home/apt,4,2,2,1,75.0,7,109,True,0,0,5.0,False,18.75,525.0,0.05,0.09,0.16,4.99,0.0,409.4109589041096
2280,48778366,0.43,False,Bijlmer-Oost,52.3,4.977,Entire home/apt,4,2,2,9,220.0,3,15,True,2,1,5.0,False,55.0,660.0,0.09,0.23,0.26,4.99,0.0410958904109589,1009.8630136986301
2281,48818438,0.6,False,De Baarsjes - Oud-West,52.38,4.86,Private room,2,1,1,5,111.0,3,30,True,3,1,4.79,False,55.5,333.0,0.07,0.18,0.16,4.99,0.0547945205479452,555.1232876712329
2282,48945665,0.41,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,7,130.0,3,30,True,0,0,4.83,False,32.5,390.0,0.07,0.17,0.22,4.99,0.0,843.2465753424658
2283,48947535,1.0,True,Centrum-West,52.38,4.89,Entire home/apt,4,2,2,13,336.0,7,101,True,4,0,5.0,True,84.0,2352.0,0.08,0.15,0.29,4.99,0.21095890410958903,2618.150684931507
2284,48949401,1.0,False,Westerpark,52.4,4.875,Entire home/apt,2,1,1,6,210.0,3,120,True,10,2,4.35,True,105.0,630.0,0.04,0.26,0.16,4.99,0.4821917808219178,1084.849315068493
2285,48949415,1.0,False,Westerpark,52.4,4.88,Entire home/apt,2,1,1,7,216.0,3,120,True,17,2,4.72,True,108.0,648.0,0.09,0.19,0.22,4.99,0.5287671232876713,1145.013698630137
2286,48985640,0.89,False,Westerpark,52.38,4.87,Entire home/apt,4,2,2,2,60.0,2,101,True,27,0,4.28,False,15.0,120.0,0.06,0.1,0.15,2.99,0.9473684210526315,300.0
2287,49008373,0.97,True,Oud-Noord,52.4,4.93,Private room,4,1,1,6,150.0,3,20,True,10,0,4.96,True,37.5,450.0,0.08,0.2,0.16,4.99,0.5260273972602739,750.0
2288,49042011,0.0,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,2,1,1,3,100.0,25,109,True,0,0,5.0,False,50.0,2500.0,0.06,0.17,0.15,4.99,0.3698630136986301,500.0
2289,49051706,1.0,True,Slotervaart,52.38,4.844,Private room,1,1,1,1,75.0,5,14,True,1,2,4.71,False,75.0,375.0,0.05,0.14,0.15,4.99,0.336986301369863,357.013698630137
2290,49052116,1.0,True,Slotervaart,52.38,4.844,Private room,1,1,1,1,70.0,5,14,True,3,2,4.79,False,70.0,350.0,0.06,0.1,0.15,2.99,0.27123287671232876,330.1506849315069
2291,49085366,0.79,False,Centrum-West,52.38,4.9,Private room,2,1,1,5,170.0,2,101,True,4,0,4.54,True,85.0,340.0,0.07,0.22,0.22,4.99,0.9068493150684932,1309.5342465753424
2292,49119460,0.91,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,2,11,228.0,4,-76,True,9,2,4.45,True,57.0,912.0,0.08,0.24,0.18,4.99,0.024657534246575342,1056.3150684931506
2293,49120098,1.0,False,Noord-Oost,52.38,4.996,Entire home/apt,4,2,2,12,250.0,4,25,True,0,0,5.0,True,62.5,1000.0,0.11,0.19,0.29,4.99,0.0,1250.0
2294,49193866,0.59,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,2,1,1,9,155.0,6,6,True,3,0,5.0,False,77.5,930.0,0.07,0.16,0.18,4.99,0.025,763.0138888888889
2295,49207726,0.91,True,Centrum-Oost,52.38,4.895,Private room,2,1,1,11,210.0,3,39,True,1,4,4.97,True,105.0,630.0,0.1,0.26,0.26,4.99,0.723463687150838,1050.0837988826815
2296,49318854,0.56,False,Noord-West,52.4,4.9,Entire home/apt,6,3,3,1,135.0,4,13,True,0,0,5.0,False,22.5,540.0,0.07,0.13,0.2,4.99,0.0273972602739726,682.986301369863
2297,49342367,0.46,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,2,60.0,7,30,True,0,0,4.57,False,30.0,420.0,0.03,0.11,0.15,2.99,0.01643835616438356,413.06849315068496
2298,49375834,0.13,False,Centrum-West,52.38,4.895,Private room,2,1,1,9,242.0,1,30,True,11,8,4.63,True,121.0,242.0,0.07,0.23,0.25,4.99,1.0,1812.5
2299,49434019,0.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,3,2,2,7,200.0,5,45,True,0,0,5.0,False,66.7,1000.0,0.08,0.19,0.25,4.99,0.0,1000.0
2300,49473308,0.84,False,Centrum-West,52.38,4.895,Private room,2,1,1,7,255.0,1,104,True,18,8,4.61,True,127.5,255.0,0.12,0.17,0.23,4.99,1.0,1908.75
2301,49473475,0.59,False,Centrum-West,52.38,4.895,Private room,2,1,1,10,294.0,1,104,True,16,1,4.63,True,147.0,294.0,0.02,0.09,0.21,4.99,1.0,2197.5
2302,49473555,0.9,False,Centrum-West,52.38,4.895,Private room,2,1,1,11,242.0,1,104,True,5,0,4.68,True,121.0,242.0,0.1,0.25,0.21,4.99,1.0,1812.5
2303,49473612,0.9,False,Centrum-West,52.38,4.895,Private room,2,1,1,6,255.0,1,104,True,17,12,4.63,True,127.5,255.0,0.11,0.22,0.21,4.99,1.0,1908.75
2304,49473717,0.84,False,Centrum-West,52.38,4.895,Private room,2,1,1,2,294.0,1,104,True,18,3,4.57,True,147.0,294.0,0.13,0.15,0.23,4.99,1.0,2197.5
2305,49473775,1.0,False,Centrum-West,52.38,4.895,Private room,3,1,1,13,358.0,1,104,True,15,10,4.63,True,119.3,358.0,0.09,0.27,0.25,4.99,1.0,2673.75
2306,49475051,1.0,True,Centrum-Oost,52.38,4.914,Entire home/apt,2,1,1,5,185.0,3,15,True,0,0,5.0,True,92.5,555.0,0.07,0.16,0.18,4.99,0.4712328767123288,903.4931506849315
2307,49478598,1.0,True,IJburg - Zeeburgereiland,52.34,5.0,Private room,2,1,1,6,159.0,4,99,True,0,0,4.93,False,79.5,636.0,0.09,0.16,0.21,4.99,0.0,795.0
2308,49508887,0.73,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,3,104.0,3,50,True,0,1,4.86,False,26.0,312.0,0.07,0.15,0.15,4.99,0.0,698.2191780821918
2309,49536431,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,5,165.0,3,101,True,0,0,5.0,True,82.5,495.0,0.06,0.21,0.21,4.99,0.0,833.1917808219179
2310,49560108,0.21,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,4,136.0,28,101,True,0,0,5.0,False,68.0,3808.0,0.07,0.15,0.17,4.99,0.07945205479452055,678.4931506849315
2311,49604175,0.58,False,Centrum-Oost,52.38,4.902,Entire home/apt,4,2,2,15,289.0,3,21,True,0,0,5.0,False,72.25,867.0,0.1,0.18,0.2,4.99,0.030136986301369864,1480.6164383561643
2312,49604781,0.65,False,Centrum-West,52.38,4.883,Private room,2,1,1,7,130.0,1,101,True,0,0,4.07,False,65.0,130.0,0.09,0.12,0.17,4.99,0.8461538461538461,580.0480769230769
2313,49607025,0.63,False,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,2,1,1,9,164.0,4,101,True,0,0,5.0,False,82.0,656.0,0.06,0.21,0.18,4.99,0.0,800.4109589041096
2314,49688654,0.0,False,Zuid,52.34,4.863,Entire home/apt,2,1,1,3,107.0,4,109,True,0,0,4.8,False,53.5,428.0,0.07,0.14,0.19,4.99,0.06027397260273973,615.1917808219179
2315,49698277,0.89,False,Centrum-Oost,52.38,4.902,Entire home/apt,2,1,1,1,95.0,4,101,True,0,0,5.0,True,47.5,380.0,0.06,0.13,0.15,4.99,0.0,543.2602739726027
2316,49700139,0.6,False,Zuid,52.34,4.863,Private room,4,1,1,9,212.0,4,101,True,6,0,4.33,True,53.0,848.0,0.07,0.18,0.3,4.99,0.2136986301369863,1212.6712328767123
2317,49720365,0.85,False,Centrum-West,52.38,4.883,Entire home/apt,4,2,2,6,132.0,5,-6,True,2,0,4.33,True,33.0,660.0,0.08,0.21,0.18,4.99,0.010958904109589041,711.7671232876712
2318,49739955,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,7,185.0,1,104,True,21,1,4.52,True,92.5,185.0,0.08,0.21,0.2,4.99,1.0,1158.3333333333333
2319,49769129,0.0,False,Westerpark,52.38,4.88,Entire home/apt,4,2,2,15,250.0,3,101,True,0,0,5.0,False,62.5,750.0,0.06,0.19,0.23,4.99,0.0,1250.0
2320,49788706,0.89,False,De Baarsjes - Oud-West,52.34,4.855,Entire home/apt,2,1,1,4,180.0,15,30,True,0,0,5.0,False,90.0,2700.0,0.08,0.12,0.18,4.99,0.0,900.0
2321,49820524,0.3,False,Centrum-West,52.38,4.895,Private room,3,1,1,4,159.0,3,101,True,14,1,4.14,True,53.0,477.0,0.07,0.18,0.17,4.99,0.08493150684931507,520.7534246575342
2322,49821276,0.98,False,Centrum-West,52.38,4.895,Private room,1,1,1,9,209.0,1,104,True,11,6,4.83,True,209.0,209.0,0.11,0.21,0.26,4.99,1.0,1565.0
2323,49833858,0.77,False,Centrum-West,52.38,4.895,Private room,3,1,1,5,142.0,3,101,True,11,4,4.47,True,47.34,426.0,0.06,0.13,0.2,4.99,0.0821917808219178,518.013698630137
2324,49843448,0.96,False,Centrum-West,52.38,4.895,Private room,3,1,1,6,168.0,3,101,True,14,2,4.74,True,56.0,504.0,0.06,0.16,0.18,4.99,0.06575342465753424,563.2191780821918
2325,49846930,0.71,False,Bos en Lommer,52.38,4.848,Entire home/apt,2,1,1,4,170.0,3,101,True,2,1,4.29,False,85.0,510.0,0.08,0.23,0.19,4.99,0.024657534246575342,862.7260273972603
2326,49852379,0.65,False,Bos en Lommer,52.38,4.86,Entire home/apt,2,1,1,3,150.0,7,30,True,0,0,5.0,False,75.0,1050.0,0.08,0.23,0.22,4.99,0.0,752.054794520548
2327,49882262,0.87,False,Oud-Oost,52.34,4.918,Entire home/apt,2,1,1,4,90.0,3,15,True,0,1,5.0,False,45.0,270.0,0.05,0.11,0.16,4.99,0.0,667.4657534246576
2328,49892420,0.79,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,2,4,150.0,3,30,True,1,0,4.8,False,37.5,450.0,0.07,0.13,0.2,4.99,0.019178082191780823,765.7534246575342
2329,49898432,1.0,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,7,105.0,4,7,True,0,1,4.8,True,52.5,420.0,0.08,0.23,0.19,4.99,0.0,530.6712328767123
2330,49904641,0.79,False,Centrum-Oost,52.38,4.89,Entire home/apt,4,2,2,17,377.0,7,101,True,6,0,4.71,True,94.25,2640.0,0.01,0.14,0.26,4.99,0.852054794520548,2159.8082191780823
2331,49940021,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,11,201.0,1,104,True,17,0,4.14,True,100.5,201.0,0.08,0.17,0.23,4.99,1.0,1251.6666666666667
2332,49940100,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,8,213.0,1,104,True,12,0,5.0,True,106.5,213.0,0.1,0.19,0.28,4.99,1.0,1333.3333333333333
2333,49940198,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,12,226.0,1,104,True,13,0,3.67,True,113.0,226.0,0.09,0.18,0.25,4.99,1.0,1413.3333333333333
2334,49940274,1.0,False,Oud-Oost,52.34,4.93,Private room,3,1,1,10,293.0,1,104,True,5,0,4.13,True,97.7,293.0,0.04,0.16,0.25,4.99,1.0,1831.6666666666667
2335,49940338,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,12,232.0,1,104,True,13,0,3.67,True,116.0,232.0,0.09,0.22,0.24,4.99,1.0,1450.0
2336,49940408,1.0,False,Oud-Oost,52.34,4.93,Private room,2,1,1,5,247.0,1,104,True,15,0,4.5,True,123.5,247.0,0.11,0.16,0.25,4.99,1.0,1540.0
2337,49963170,1.0,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,1,112.0,3,101,True,0,0,5.0,True,56.0,336.0,0.07,0.12,0.18,4.99,0.0,560.0
2338,50021981,0.88,True,Westerpark,52.38,4.88,Entire home/apt,2,1,1,3,89.0,3,101,True,0,2,4.85,False,44.5,267.0,0.06,0.12,0.14,4.99,0.4246575342465753,460.26027397260276
2339,50028362,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,9,90.0,3,12,True,2,1,5.0,True,45.0,270.0,0.07,0.13,0.16,4.99,0.005494505494505495,500.1510989010989
2340,50068082,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,2,5,68.0,18,30,True,0,0,4.49,True,17.0,1224.0,0.05,0.16,0.16,2.99,0.0,384.3835616438356
2341,50068790,0.84,False,Oud-Noord,52.4,4.902,Entire home/apt,2,1,1,6,114.0,8,30,True,0,0,5.0,True,57.0,912.0,0.08,0.11,0.21,4.99,0.4794520547945205,571.3698630136986
2342,50078430,0.55,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,9,285.0,5,5,True,2,0,5.0,False,142.5,1425.0,0.06,0.2,0.2,4.99,0.4301369863013699,1425.0
2343,50079799,0.33,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,4,130.0,3,30,True,3,0,5.0,False,65.0,390.0,0.07,0.17,0.19,4.99,0.00821917808219178,650.0
2344,50116117,0.67,False,Watergraafsmeer,52.34,4.934,Entire home/apt,4,2,2,13,199.0,26,28,True,0,0,5.0,False,49.75,5176.0,0.07,0.16,0.21,4.99,0.052054794520547946,1002.6438356164383
2345,50116226,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,2,3,175.0,4,101,True,0,0,5.0,False,43.75,700.0,0.08,0.2,0.19,4.99,0.0,949.2602739726027
2346,50126016,0.99,False,De Aker - Nieuw Sloten,52.34,4.824,Private room,2,1,1,2,90.0,3,62,True,0,6,4.65,True,45.0,270.0,0.05,0.11,0.15,4.99,0.5083798882681564,486.4245810055866
2347,50135127,0.99,True,Centrum-Oost,52.38,4.902,Private room,4,1,1,1,155.0,2,101,True,0,5,4.96,False,38.75,310.0,0.06,0.16,0.18,4.99,0.6210526315789474,832.578947368421
2348,50150930,0.67,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,1,7,135.0,14,109,True,0,0,4.5,False,67.5,1890.0,0.06,0.13,0.2,4.99,0.0,675.0
2349,50161619,0.82,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,2,1,1,11,180.0,4,101,True,0,1,5.0,False,90.0,720.0,0.07,0.15,0.18,4.99,0.0,900.0
2350,50164721,0.82,False,Westerpark,52.38,4.887,Entire home/apt,2,1,1,6,100.0,14,22,True,0,0,4.0,False,50.0,1400.0,0.07,0.18,0.19,4.99,0.09863013698630137,500.0
2351,50165985,0.82,False,Westerpark,52.38,4.887,Entire home/apt,2,1,1,2,120.0,3,5,True,0,0,4.75,True,60.0,360.0,0.07,0.18,0.2,4.99,0.12054794520547946,716.8493150684932
2352,50224331,0.34,False,Oud-Noord,52.4,4.91,Entire home/apt,4,2,2,14,325.0,3,14,True,0,0,5.0,False,81.25,975.0,0.11,0.17,0.17,4.99,0.0,1625.0
2353,50243968,0.0,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,6,143.0,7,109,True,0,0,5.0,False,71.5,1001.0,0.06,0.16,0.21,4.99,0.0,715.0
2354,50259605,0.71,False,Oud-Oost,52.34,4.914,Entire home/apt,2,1,1,9,150.0,4,101,True,0,0,4.71,False,75.0,600.0,0.07,0.18,0.18,4.99,0.010958904109589041,752.8356164383562
2355,50324431,0.74,False,Zuid,52.34,4.88,Entire home/apt,2,1,1,8,322.0,4,30,True,13,0,5.0,False,161.0,1288.0,0.07,0.21,0.24,4.99,0.5041095890410959,1634.0684931506848
2356,50325628,0.0,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,4,2,2,15,400.0,6,101,True,0,0,4.76,True,100.0,2400.0,0.08,0.06,0.24,10.99,0.3315068493150685,2052.178082191781
2357,50335507,0.43,False,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,15,246.0,3,30,True,1,0,5.0,False,61.5,738.0,0.08,0.29,0.28,4.99,0.0,1250.0
2358,50341457,0.57,False,De Pijp - Rivierenbuurt,52.34,4.89,Private room,2,1,1,4,85.0,3,28,True,2,7,4.76,True,42.5,255.0,0.05,0.14,0.14,4.99,0.2727272727272727,507.57575757575756
2359,50342109,0.91,False,Centrum-West,52.38,4.895,Private room,2,1,1,12,201.0,1,7,True,7,0,4.4,True,100.5,201.0,0.08,0.2,0.26,4.99,0.9737704918032787,1086.7540983606557
2360,50342116,0.74,False,Centrum-West,52.38,4.895,Private room,2,1,1,10,187.0,2,4,True,3,2,4.82,True,93.5,374.0,0.07,0.08,0.14,4.99,0.8918032786885246,1077.9180327868853
2361,50351833,1.0,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,4,2,2,9,195.0,3,22,True,0,0,5.0,False,48.75,585.0,0.08,0.15,0.24,4.99,0.03561643835616438,1030.5068493150684
2362,50353348,1.0,False,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,6,98.0,26,30,True,0,0,5.0,False,49.0,2548.0,0.06,0.1,0.16,4.99,0.0,490.0
2363,50361586,0.69,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,2,5,175.0,3,14,True,0,0,5.0,False,43.75,525.0,0.06,0.13,0.22,4.99,0.0027397260273972603,913.3835616438356
2364,50369038,0.33,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,11,296.0,3,101,True,0,1,5.0,False,74.0,888.0,0.04,0.21,0.24,4.99,0.0,1405.890410958904
2365,50383849,1.0,False,Osdorp,52.34,4.805,Private room,2,1,1,5,134.0,1,109,True,25,-128,4.64,True,67.0,134.0,0.07,0.18,0.17,4.99,1.0,958.3333333333334
2366,50394338,1.0,True,Westerpark,52.38,4.867,Entire home/apt,2,1,1,4,120.0,3,28,True,0,1,5.0,False,60.0,360.0,0.06,0.17,0.2,4.99,0.1643835616438356,600.0
